article_id‰full_name‰gender
eea29e5455efff8641f5c4c89e6663f2‰Manuel María Fernández-Prada‰male
eea29e5455efff8641f5c4c89e6663f2‰Bartolomé Mendiola‰unknown
3c4bc712949400709c3b2a086e1641e7‰Jin Nam Choi‰female
3c4bc712949400709c3b2a086e1641e7‰Jihae Shin‰unknown
3c4bc712949400709c3b2a086e1641e7‰Adam Grant‰male
3c4bc712949400709c3b2a086e1641e7‰Angela Hsin Chun Chu‰female
3c4bc712949400709c3b2a086e1641e7‰Fuschia Sirois‰unknown
3912fecc5d3be9259ab846b133a3189e‰Raúl Rojas‰male
8faebabe9a626474c0f0b4962375c665‰Nir Barzilai‰male
8faebabe9a626474c0f0b4962375c665‰David Harrison‰male
8faebabe9a626474c0f0b4962375c665‰Richard Miller‰male
51df9f91e70d786ea451fc3eea7aa618‰Ferdinand de Lesseps‰male
32d62a521806e66befda4b8bff8be743‰Jonathan Lemberger‰male
32d62a521806e66befda4b8bff8be743‰Maria Martín‰female
32903b469fefc6e0ec51f028c34e95bb‰Julio Basulto‰male
32903b469fefc6e0ec51f028c34e95bb‰Gordon Guyatt‰male
eb6f12605a696b55b6c7c55c1e88bd06‰Lola Manterola‰female
776ae050a022bfcf0c12150a0f85b531‰Rafael de la Hoz‰male
776ae050a022bfcf0c12150a0f85b531‰Zaha Hadid‰female
b143dd1268e2ac7208c7f529be0ed221‰Ana G-Gayoso Lorenzo‰female
be22bc78472608a9483cb81ddbc899d7‰Elena Sanz‰female
da1ab147d383d31fadca059b57909f25‰Gabriel Zucman‰male
da1ab147d383d31fadca059b57909f25‰Emmanuel Saez‰male
a713f6548fce31fe19e6c86c80e12ca8‰Volodímir Zelensky‰male
a713f6548fce31fe19e6c86c80e12ca8‰Oren Falkowitz‰male
2f2202d624c09fe2f6f700c703730d7c‰señora Ciscar‰unknown
4a493006b8f38db56d2a6f4f3804f904‰Yang Peng‰andy
2891fa5326895edd42d539d24e8cb976‰Manuel Gouveia‰male
cf8909c303cea888dc1b016ff0f5bab2‰Mabel Loza‰female
cf8909c303cea888dc1b016ff0f5bab2‰Joan Seoane‰female
b51e882e5abe6dd700bdf61038a05de4‰Wim van der Poel‰male
4ef39f468035ea506a759cfdb6a271b8‰José Ramón López Abechucho‰male
4ef39f468035ea506a759cfdb6a271b8‰Sonia Ramos‰female
21ccad50f167eda067237aebb5c9154e‰Shin Bet‰andy
fa6ac75acc87dd58c2a334918da84fec‰Maria Van Kerkhove‰female
fa6ac75acc87dd58c2a334918da84fec‰Peter Daszak‰male
fa6ac75acc87dd58c2a334918da84fec‰Víctor Briones‰male
88eb9b5c04e09155c04053c5d63f13e5‰Javier García Martínez‰male
88eb9b5c04e09155c04053c5d63f13e5‰Rafael del Pino de Ciencia‰male
2b6502b8af172e40455010eda2738366‰Hacienda de la‰unknown
2b6502b8af172e40455010eda2738366‰Ignacio Zubiri‰male
605fbfd32579ec76d310ebdf33d840ea‰Barry Eichengreen‰male
0234b2f6378134360d0cf9c2191a2044‰Antonio Elorza‰male
9726a4caf2458d3989a4a15b759ae2e4‰Juan Francisco Jimeno‰male
9726a4caf2458d3989a4a15b759ae2e4‰Miguel Ángel Malo‰male
9726a4caf2458d3989a4a15b759ae2e4‰Sara de la Rica‰female
25dc8df70f19b56419523555cf7effae‰Chen Xiaohe‰andy
25dc8df70f19b56419523555cf7effae‰David Dollar‰male
97ac04dcef19c20853200bca876d37c2‰Kate Lister‰female
4badaf5a143049da39389c2d69b5acc4‰Juan Ignacio Crespo‰male
dcb21d9dc14ca9a2cb9933819493d027‰James Williams‰male
dcb21d9dc14ca9a2cb9933819493d027‰Liliana Arroyo‰female
a25d9371e5e2aa1f13864fcb78d9553d‰Rodrigo Duterte‰male
41ac818e24418dca451e300d5a969ad2‰Alfred Rényi‰male
41ac818e24418dca451e300d5a969ad2‰Pablo Candela‰male
41ac818e24418dca451e300d5a969ad2‰Manuel EscaleraEn‰male
41ac818e24418dca451e300d5a969ad2‰Lothar Collatz‰male
41ac818e24418dca451e300d5a969ad2‰Riho Terras‰male
41ac818e24418dca451e300d5a969ad2‰Terence Tao‰male
81d65c08f19d4d00f3dc89a8063163bf‰Ana Blasco‰female
81d65c08f19d4d00f3dc89a8063163bf‰César García‰male
ca75d284d6b9e6ba18b3bf7d7e1b9563‰Douglass North‰male
c527489d797c002fabeac7174399ebf3‰Andrew Yang‰male
707237f0c0dc04ff7ae38afce61d623c‰Esther Martínez Quintero‰female
e8497e17bd55fb39e3c88be947280ece‰Ana Torres‰female
9aace326ea77de6b24d789bee3089f6c‰Hallie Lieberman‰female
9aace326ea77de6b24d789bee3089f6c‰Jay Paull‰male
9aace326ea77de6b24d789bee3089f6c‰Rachel Maines‰female
f49fec31dff814b4857389e2d762bedf‰Margarita Arboix‰female
77038861f14f1da87a25d69968d7f14a‰Nick Ephgrave‰male
1ce80cb280153bcb0f7ea67b5898968e‰Antonio Gaudí‰male
1ce80cb280153bcb0f7ea67b5898968e‰Luis Sagarra‰male
1ce80cb280153bcb0f7ea67b5898968e‰Juan Nsue‰male
516871911c1bd55964d04e4db74e6472‰Manuel Cebrián‰male
516871911c1bd55964d04e4db74e6472‰Kate Farrahi‰female
516871911c1bd55964d04e4db74e6472‰Rémi Emonet‰male
5f3bb4e54604f5b7ae8d4f821afb412e‰Ray Eames‰male
abe12629d6b718201d35f2c2093a19da‰Juan Gómez Romero‰male
abe12629d6b718201d35f2c2093a19da‰Samuel Woolley‰male
cbe6c2241c67c941458e8b596fcd1df6‰Hasan G López‰male
c55d52fd002f6cf84ca4688fb2264f0d‰Mies van der Rohe‰male
c55d52fd002f6cf84ca4688fb2264f0d‰Mateo Serra‰male
c55d52fd002f6cf84ca4688fb2264f0d‰Héctor Ruiz–Velázquez‰male
c55d52fd002f6cf84ca4688fb2264f0d‰Lorna de Santos‰female
2d910bbd9692a18ef0d86c1cd7ab6109‰Begoña Casas‰unknown
38748107da1a1c54e746a999d5bbf510‰Martin Hibberd‰male
38748107da1a1c54e746a999d5bbf510‰Patrick Vallance‰male
38748107da1a1c54e746a999d5bbf510‰Keith Neal‰male
be5eed56efcb175740ac47a7d7aa3821‰Alejandro Cánovas‰male
be5eed56efcb175740ac47a7d7aa3821‰José Miguel Mulet‰male
1f7d11ff7f4cf3e97b8251459cbe9fd2‰Alberto Nahum García‰male
fba8c9b9ce8efb5c321e0016958a16c0‰Celso Almuiña‰male
1e6aa6413c89b90a12b796661f39ca53‰Herranz y Sacristán‰unknown
1e6aa6413c89b90a12b796661f39ca53‰Vera Sacristán‰female
1e6aa6413c89b90a12b796661f39ca53‰Alfonso Herranz‰male
1e6aa6413c89b90a12b796661f39ca53‰Francisco López Segarra‰male
1e6aa6413c89b90a12b796661f39ca53‰Víctor Jorquera‰male
8eec8b2458af660885c7e28aa75e1a01‰Pablo Tebas‰male
caceb4984487d3a131d8e1764201f669‰Harm van Bakel‰male
caceb4984487d3a131d8e1764201f669‰Viviana Simon‰female
584db351672ec2a7bee1a0a8a1630611‰Guadalupe Jover‰female
f74417068f9f0b60417f8b943a7d223f‰Charles Bombardier‰male
79672fac956d7853c0ffd3596c314f99‰Nadia Calviño‰female
21e673bf8aac028705f7557fb7653922‰Felipe Isidro‰male
00f5a4393ea2b95432749880887ae22b‰Anthony Fauci‰male
d6b9eeaf917e6b23f4f4bd02c4f5718e‰Ana Rosa Quintana‰female
ff5e5b9f366a1cb501d8cb62a92074af‰Ray Kurzweil‰male
ff5e5b9f366a1cb501d8cb62a92074af‰Mark Zuckerberg‰male
ff5e5b9f366a1cb501d8cb62a92074af‰Randal Koene‰male
ff5e5b9f366a1cb501d8cb62a92074af‰Elon Musk‰male
ff5e5b9f366a1cb501d8cb62a92074af‰Peter Thiel‰male
f27cb48bd2788e3cefe1065d165aa6a0‰Oscar Niemeyer‰male
f27cb48bd2788e3cefe1065d165aa6a0‰Lucio Costa‰male
b087bc131f67aaa108c0c0271ba5eb98‰Daniel Melnick‰male
b087bc131f67aaa108c0c0271ba5eb98‰George Plafker‰male
d24c910d56ba72d820c8cc08fd4257e8‰Germán Teruel‰male
489ef171a48551a882d9fc0077dc1a7e‰Sean Hannity‰male
f42424851862acb2de2967df9809095a‰Sonia Escorial‰female
4f520d1c96e9ce8b6d7f1e0902b2ebd3‰Franz Bauer‰male
4f520d1c96e9ce8b6d7f1e0902b2ebd3‰Hugo Messias‰male
4f520d1c96e9ce8b6d7f1e0902b2ebd3‰Ezequiel Treister‰male
dd8794be225ff69e14b0039f83c7a953‰Jose Miguel del Castillo‰male
5405930e4e89f9fbb33c351abffba4f8‰Pere Prat‰male
c7be0d55af8540e3a6d880fa34e91d75‰Julia Ebner‰female
7309d30736618225c0a1183a6fa62b2d‰Miguel A Hernán‰male
7309d30736618225c0a1183a6fa62b2d‰Santiago Moreno‰male
b10f973a8d6fc6dd96bc9ba1f2cfe37d‰Eduardo Martínez‰male
b10f973a8d6fc6dd96bc9ba1f2cfe37d‰Juan Pedro Arrebola‰male
2a3e6abd45043d918248a0fb67343cba‰Luis Alberto Flores‰male
00bddae0d973b5538bbb438ce5e947f0‰Germán Cano‰male
00bddae0d973b5538bbb438ce5e947f0‰Bruno Latour‰male
340e420b1beccd9c5d4911e42fdc3eab‰Eduardo López Bran‰male
36e23f5ac1e30cf1003245ddeef4ce04‰Simona Sajeva‰female
64d48dcabd02227576e622b6bd7d3a93‰Einer Rubio‰male
64d48dcabd02227576e622b6bd7d3a93‰Thomas de Gendt‰male
f47e2bb633f52f5493d0a5cfc94cbd6c‰Víctor Sánchez del Amo‰male
3eadb29c5adb103db3f37a252934af30‰Eduardo Iglesias‰male
3eadb29c5adb103db3f37a252934af30‰Javier Aranceta‰male
74b8264b5db44f4958cf35e7c9d9fb3f‰Gonçalo Figueira‰unknown
74b8264b5db44f4958cf35e7c9d9fb3f‰Marc Schœnauer‰male
d6a55c934979f45dce15b85bd125fb08‰Paloma Borregón‰female
57d6419c4e4928d82321f79450c18df2‰Paloma Navas‰female
a8c89a5a98483f692000ff0a0a62d22a‰Ariadna Matamoros-Fernández‰female
ebc01486d6d2ff9b0361ecac3c7611da‰Nando López 🏳️‍🌈‰male
ebc01486d6d2ff9b0361ecac3c7611da‰Salvador Gutiérrez‰male
7bd3f8c9063bba5ba5721aadbefecd2c‰Francisco J Alguacil‰male
7bd3f8c9063bba5ba5721aadbefecd2c‰Irene García-Díaz‰female
212520c9c1db53764bc04f721de9bc80‰Luis Ayuso‰male
06d92d8511639a0249f0eb320369e532‰Antonio Cabrales‰male
06d92d8511639a0249f0eb320369e532‰Antonio Abril‰male
13b9e8e59b0a72e5251e110f35e0460e‰Jordi Mir‰male
6a83c09afc240fcc53e4d7f1a4b4fff3‰Marian Kotleba‰male
6a83c09afc240fcc53e4d7f1a4b4fff3‰Jozef Tiso‰male
1581468ef5d7934b9b78c349d0142cb2‰David Bartolomé‰male
1581468ef5d7934b9b78c349d0142cb2‰Philip Moscoso‰male
1581468ef5d7934b9b78c349d0142cb2‰Berg Insight‰unknown
71aaa3eca2a3bc8d79b82287b11763e1‰Juninho Pernambucano‰unknown
f0873fa1edf7a348ec5ad1ff0c0d5e81‰Federico Steinberg‰male
f0873fa1edf7a348ec5ad1ff0c0d5e81‰Philippe Waechter‰male
f0873fa1edf7a348ec5ad1ff0c0d5e81‰Luis Garvía‰male
0cd54d30316cfe1fcc8bd3a452359f8b‰Salvador Pons‰male
5ba926f7b5d0e690cd6af5227e07c0a7‰Stephen Covey‰male
f25bb58add76bb401089f6bf0dd77223‰J Laurent‰unknown
f25bb58add76bb401089f6bf0dd77223‰Patricia Alonso‰female
4f1a7e990ee64b40113e78a24202a784‰Javier Alonso‰male
45886423f790929a4a1c998d553d205c‰Paz Esteban‰female
45886423f790929a4a1c998d553d205c‰Manuel Martín‰male
60d90d4b1f51e480254ac475d6695d51‰anti—Le Corbusier‰unknown
60d90d4b1f51e480254ac475d6695d51‰Benidorm Declara‰unknown
60d90d4b1f51e480254ac475d6695d51‰Oscar Tusquets‰male
b5a82b56ca3c22c64ba42a891ccceeba‰Peter Goelz‰male
4938794c7c782bf6714845f050d8dab2‰Xosé Bustelo‰unknown
4938794c7c782bf6714845f050d8dab2‰Víctor de Lorenzo‰male
4938794c7c782bf6714845f050d8dab2‰Ugo Mayor‰male
4938794c7c782bf6714845f050d8dab2‰José Manuel Bautista‰male
7087e1b2d26e29726a2a3be08887e0b0‰Nicholas Barr‰male
7087e1b2d26e29726a2a3be08887e0b0‰Peter Singer‰male
7087e1b2d26e29726a2a3be08887e0b0‰Íñigo Macías‰unknown
7087e1b2d26e29726a2a3be08887e0b0‰David Eagleman‰male
7087e1b2d26e29726a2a3be08887e0b0‰Mariano Marzo‰male
7087e1b2d26e29726a2a3be08887e0b0‰Anthony Brandt‰male
7087e1b2d26e29726a2a3be08887e0b0‰Cameron Hepburn‰male
bd406c3447021427b4ed5b111ad8d981‰Paul de Grauwe‰male
b668fee9891befba9e9352d8c0c4e560‰Eduardo Moyano Estrada‰male
57344ebd10853c95a2da6f2cb0594cac‰Elisa Martín Ortega‰female
3d8deb9c4e9222a2c5b1445dba222f86‰Eleazar Blandón‰unknown
fe422f961d6855d53de8c0db1bece075‰José Ignacio Pastor‰male
85d2e37808ae62329f92ecd7461fb413‰Antonio Béjar‰male
85d2e37808ae62329f92ecd7461fb413‰Julio Corrochano‰male
85d2e37808ae62329f92ecd7461fb413‰Francisco González‰male
d4b164949fbe82d214c8b110f29fcc39‰Javier Arnaldo‰male
21943e104a3eed0d207ecca97f6ed2c5‰pilla pilla‰unknown
21943e104a3eed0d207ecca97f6ed2c5‰Educación Infantil‰unknown
a33978b9a9f80e9ddaf1db23741309bf‰Fernando Trujillo‰male
1e814d32ddabb05edf37f8cf41f12d45‰Sundar Pichai‰unknown
d57a37e018be98958f1393fc8e670968‰Lucas Gortázar‰male
d57a37e018be98958f1393fc8e670968‰Jenifer Ruiz-Valenzuela‰female
e405e7ade9095aa051ed705b736afb61‰Oppo Tom Morrod‰unknown
f8cb5c9da4468a010977ef9ca26597b0‰Jema García Rubio‰unknown
f8cb5c9da4468a010977ef9ca26597b0‰Juan Sánchez González‰male
f8cb5c9da4468a010977ef9ca26597b0‰José Ignacio Extremiana‰male
f8cb5c9da4468a010977ef9ca26597b0‰Encarnación Núñez‰unknown
f8cb5c9da4468a010977ef9ca26597b0‰Minerva Sáenz Rodríguez‰female
f8cb5c9da4468a010977ef9ca26597b0‰Eugenio Sánchez Bravo‰male
32a80a72e82d5c063d9ef71594336000‰Kevin Hughes‰male
32a80a72e82d5c063d9ef71594336000‰Pete Bucktrout‰male
32a80a72e82d5c063d9ef71594336000‰Luis R Pertierra‰male
6a1c6e96bf96d6512beed91adb8962a2‰Fernando Trujillo‰male
6a1c6e96bf96d6512beed91adb8962a2‰Montserrat Poyatos‰female
6a1c6e96bf96d6512beed91adb8962a2‰Julia Lamela‰female
6a1c6e96bf96d6512beed91adb8962a2‰Diego Figuera‰male
adaadf0f25bd49290fb0603e7eedafaf‰María Ángeles Durán‰female
a2cd96270fef950fc552a76aa114586f‰Bakary Sambé‰unknown
eb0665c33dec81793f80e987fd2bde4a‰Santi Burgos“Cualquiera‰male
eb0665c33dec81793f80e987fd2bde4a‰Esteban Álvarez‰male
c1dcef1dbbb0048bfacaa22f2a0e0017‰Francisco Correa‰male
71780efdbbbbfea6d853dbe204d4aac6‰Del Cañizo‰female
26ba5362b72cf6c63ba6684f552d95c0‰Carlos Gil-RoigEl‰male
0266db288301abde7d1307439d178c97‰Andreas Nieder‰male
0266db288301abde7d1307439d178c97‰Aurore Avarguès-Weber‰female
0266db288301abde7d1307439d178c97‰Brian Butterworth‰male
0266db288301abde7d1307439d178c97‰Otto Koehler‰male
d78c8aa43072b1b1a4b16372187931b6‰Damiá Rizo Morant‰female
d78c8aa43072b1b1a4b16372187931b6‰Germans Trias i Pujol‰unknown
30d864250093b8a186fdbc0112f3b505‰Lidia Folgar‰female
95b4c43e170cbf0f559eb0558f3b1a4b‰Hicham Achebak‰male
560d42868ea312b5ed43f69f7ff46109‰"G G ""Los inicios"‰unknown
1d8237e4e81e266d02d8b0388c18e02b‰Josep M Vallès Casadevall‰male
0b7410d44f9e7034a7991ad1fca2397a‰Macarena Lara‰female
0b7410d44f9e7034a7991ad1fca2397a‰Darío Bernal‰male
0b7410d44f9e7034a7991ad1fca2397a‰José J Díaz‰male
e687ab38221c1dae342dc0d9bfe5aaea‰Rafael Bañares‰male
f8ea9f062a4a74c1797b01e5a58140ad‰Vadim K‰male
6049ac50a283ba10b3dd4ed5494695fb‰Josep Castillo‰male
6049ac50a283ba10b3dd4ed5494695fb‰Blanquerna-Universitat Ramon Llull‰unknown
e6ecb64627a68cdbdbe641319275ecda‰Esteban Abad‰male
0f98230bba8b19a03c8128a266d1bcd8‰Robert Wimmer-Schweingruber‰male
5e5a1673025d3e3170e1e1de6793a9ea‰Florentino Rodao‰male
21f211fcedebdd21e286a931558339f1‰Juan Trias de Bes‰male
21f211fcedebdd21e286a931558339f1‰Natura Bissé‰unknown
a79f52029044e21681e86488ba8f0bad‰VideoLa familia de la menor‰unknown
f216fe5705df5d67351235631023e0bd‰Matthew Desmond‰male
d95b623a33be464b3ac89f15ba71ffca‰Marc Tuters‰male
d95b623a33be464b3ac89f15ba71ffca‰Peter Knight‰male
1627755e368473241554d3c150211620‰Josep Samitier‰male
1627755e368473241554d3c150211620‰Lluís Torner‰male
e965ec0ce67131aaa10175753106e675‰Josep Maria Vergès‰male
04906ad8d8eb5a4074c60bc517b6b33a‰Gay de Liébana‰male
37affe4dcb37c517f1b32f261cd1c68f‰Edward Holmes‰male
3b03a2f74d9931c99fb9eb473998f968‰Corinna Larssen‰female
a493edd009a6b2840cf09e86160cd8e6‰Mike Ryan‰male
7a8621f929b45725da2594954a4ae240‰La Xunta‰unknown
a3d48935347e4b518173ce49b7ced4fc‰Jesús Prieto‰male
a3d48935347e4b518173ce49b7ced4fc‰Francisco Sánchez-Madrid‰male
a3d48935347e4b518173ce49b7ced4fc‰Manuel Ortiz de Landázuri‰male
a3d48935347e4b518173ce49b7ced4fc‰Miguel López-Botet‰male
c091ef8156184fe5250723ba1435babb‰Gonzalo Casino‰male
45b9a58174afff397b302f50cc632a45‰Erick M Mas‰male
45b9a58174afff397b302f50cc632a45‰Brett Rixom‰male
45b9a58174afff397b302f50cc632a45‰Jessica Rixom‰female
ff814a6dca0906dfa6acc46e5aeb91e5‰Joaquín Maudos‰male
ff814a6dca0906dfa6acc46e5aeb91e5‰Begoña Casas Sierra‰unknown
d972674913f59efcc2278356f0364773‰María García‰female
7ff2748a54a0866d747442c24c1fa7a6‰Gay de Liébana‰male
eba4c4c49fb38d91a1604c433bff46ef‰Brad Pitt‰male
1fc3587bb064446cf9f63d4aba78690c‰María Pombo‰female
738d99f98c501367bd6edf97ec0a964a‰Josep de Martí‰male
738d99f98c501367bd6edf97ec0a964a‰­Benes­tar Social‰unknown
eaeb72e7c89c0ee29c1c08fbcdd041b7‰Gaietà Garcia‰unknown
b9482a7aa9b44948dfdd2b9544868227‰Jorge Pla-García‰male
b0de8cf1d0563748344eb1d36243f5f6‰Craig Federighi‰male
ae9b97be06023d668301a5deb72bc589‰Eric Ortuño‰male
ae9b97be06023d668301a5deb72bc589‰L’Atelier Barcelona‰unknown
9fd9fc2c47ab58b06decfb410195c9c9‰Louis Réard‰male
75d59b2df98c0efe69256ee4a11691b2‰Mónica Berger‰female
75d59b2df98c0efe69256ee4a11691b2‰Abuelo Domingo‰unknown
75d59b2df98c0efe69256ee4a11691b2‰Domingo Choc Chen‰male
6dc7865342b58dd925cb3864228d8055‰Manuel Castells‰male
ac5fcbcc4a0657e7c12e8d8726d48dd2‰Diana Suárez‰female
d4f84b6b97c89ef4fa68e0f81f274406‰Josep Tejedo‰male
0e2c26c4816def99c7c781ff294bab36‰Ken Rochetti‰male
33de4d746c656d9cd5b319e2453b81b1‰Gay de Liébana‰male
03f4a90a77141059dca5c2e7de457bdf‰Fernando Simón‰male
03f4a90a77141059dca5c2e7de457bdf‰Antoni Trilla‰male
73518ac12b839d9a0241286d42298cde‰Mike Ryan‰male
a046cdc319f67e5c5c687a6ab83d4fe2‰Marcus Birkigt‰male
a046cdc319f67e5c5c687a6ab83d4fe2‰Jordi Nadal‰male
a046cdc319f67e5c5c687a6ab83d4fe2‰Damià Mateu‰female
291526c1507f26f08ce484473fe8f620‰Théo K‰male
ee59b77005a52546de66ae15f8cd75a7‰Zion Moore‰male
dbf1140a21095fae2976639329106020‰Roberto Leal‰male
dbf1140a21095fae2976639329106020‰Rocco Steinhauser‰male
f744830425c50ef3244cd40249e62619‰Laia Badal‰female
f5ca67cd028c6fcaee570ee06d53164a‰Hao Li‰andy
ed1ecdb7e130f0a6e0086ef978a9bf50‰Alex Rosner‰male
6ffe8b7a3dc2701797ccde9647c9010a‰Carlos García‰male
6ffe8b7a3dc2701797ccde9647c9010a‰Rodrigo Jiménez‰male
a11bbe6cb05d23269bbcff019281a035‰Shigemi Matsumoto‰female
e62e96e003b2dfc5d90722e71ee76d48‰George Steiner‰male
2d0f88871336fcd0f5c7c9c3775ad283‰Ester Villalonga Olives‰female
2d0f88871336fcd0f5c7c9c3775ad283‰Hans Noel‰male
2d0f88871336fcd0f5c7c9c3775ad283‰David Di Maria‰male
34d1e59a2285a12b79ef1a6fa339306e‰Oriol Mitjà‰male
34d1e59a2285a12b79ef1a6fa339306e‰Germans Trias i Pujol‰unknown
4c9e4e4461c6fbd8dfa83d837f8a2a60‰Teddy Pruyne‰male
4c9e4e4461c6fbd8dfa83d837f8a2a60‰Catalina Sky Survey‰female
4c9e4e4461c6fbd8dfa83d837f8a2a60‰Kacper Wierzchos‰male
4341a06e14d6660f2d05ef4c58650211‰Maria Antònia Llopis‰female
633cf8f6a65393bb88e186010faf74eb‰Alfonso Milà‰male
633cf8f6a65393bb88e186010faf74eb‰Fererico Correa‰unknown
8f3f7813207b565fb6dcefbaf4157a0a‰Roberto Hartasánchez‰male
3a52cccae6d9e7914afab6d7816d24b8‰Steve Bing‰male
3a52cccae6d9e7914afab6d7816d24b8‰Leo S Bing‰male
7b93dcb41f4d6d32432fdde8230b85db‰Cristina Gutiérrez Lestón‰female
b22d791176048e199b90d8842cbc6632‰Xavier Abad‰male
b22d791176048e199b90d8842cbc6632‰Joaquim Segalés‰male
b22d791176048e199b90d8842cbc6632‰Jose Muñoz‰male
f69fadc025af9cf634a32001c354d578‰Maryanne Wolf‰female
94ec43dcee9f30b63c90af31ef18935f‰Edward Snowden‰male
b5774a298fa522dfde4f3cee78fbb485‰Benito Almirante‰male
6edfc49837792495797e14de41569c3e‰Isabel Dos Santos‰female
6edfc49837792495797e14de41569c3e‰Sindika Dokolo‰unknown
6edfc49837792495797e14de41569c3e‰Dos Santos‰unknown
6edfc49837792495797e14de41569c3e‰José Eduardo dos Santos‰male
f579191b759d788b3c102c75632a99fe‰Francisco Nabot Tomás‰male
f579191b759d788b3c102c75632a99fe‰Unrat de El Ángel Azul‰unknown
b0c7b3856aa063fedb27ab4e5bebd199‰Friedrich Wieck‰male
336946ac99932338277b7bc4fb5f25e1‰Natàlia Rodríguez‰female
336946ac99932338277b7bc4fb5f25e1‰Juan Manuel Ribera‰male
361ea74e9c286cc85a1e3addb656265f‰Klaus Schwab‰male
361ea74e9c286cc85a1e3addb656265f‰Xavier CerveraQuienes‰male
361ea74e9c286cc85a1e3addb656265f‰R Edward Freeman‰unknown
9bae234209a41b55627b36d52033574f‰Anna Roca‰female
dccefc977fc465e702f4e8feadd46900‰Antonia San Juan‰female
dccefc977fc465e702f4e8feadd46900‰Sergio R Moreno‰male
8e16df4ec6d92312586d3f358974ad8e‰Gianluigi Ponti‰male
8e16df4ec6d92312586d3f358974ad8e‰Milena Quaglini‰female
488f4a995aaed1ca7f09bf7950f62f9c‰Álvaro Navarro‰male
80c8e378d7a925b523287f5fdfe4c314‰Josep Corbella‰male
000fcb14d967a762305080b683c0371d‰Iker Vicente‰male
000fcb14d967a762305080b683c0371d‰Donato Larretxea‰male
da4456cb99da275175d7a5e28e183a8e‰Josep Maria Jové‰male
c5a92165aa822a8556b4c38a5f1192bc‰Walter White‰male
3783608dcbb59a89421fa87d3090fc1a‰Bruno Pérez‰male
2f621dd9459762ce417a118eb825cd39‰Nuria Baguena‰female
27bf73fe384b90b6550480ef231a6802‰Beatriz Robles‰female
47d068cb3d6588ff4f7313f1e3903fa5‰Joaquín Maudos‰male
8b404eba3a309cf3a1e84920f1387117‰Síndrome Respiratorio Agudo y Grave‰unknown
2b59273f381624c7816206d63b12807b‰Pere Joan Cardona‰male
2b59273f381624c7816206d63b12807b‰Eva Borrás‰female
2b59273f381624c7816206d63b12807b‰Martí Català‰female
2b59273f381624c7816206d63b12807b‰Xavier Massó‰male
2b59273f381624c7816206d63b12807b‰Clara Prats‰female
077f2ec47b699fdc84d26510f7981f4e‰Yibo Hu‰andy
c94563ebed402366824692d182d988e5‰Heime Müller‰unknown
c94563ebed402366824692d182d988e5‰Rainer Schmidt‰male
6475e71f4ab9f8a3dc7588056bdd7716‰Anthony Fauci‰male
8e4a32c13430609ccfd87f779c1b5c66‰Gina Rippon‰female
ad9b3fe80218094b277471a60f67202c‰Winston Lee‰male
db07d03baab4a7d6380b1f01b48ae85f‰San Antonio‰andy
28ce887b940ac86bf7c17fa7312fc9fc‰Taqui Ongoy’‰unknown
28ce887b940ac86bf7c17fa7312fc9fc‰Taqui Ongoy’ En el mundo andino‰unknown
28ce887b940ac86bf7c17fa7312fc9fc‰Ruggiero Romano‰male
9bf6e22277768e8fea4820c930d24437‰Gregory McMichael‰male
d1262f82233860e912d02d26cd91ad24‰Marta Tafalla‰female
d1262f82233860e912d02d26cd91ad24‰Silvia Barquero‰female
ab8e13c0b3f18746e2ba1a67f705e3f2‰Alexander Landsberger‰male
6dd86d15def929f9f9ab92a3cf00c7cb‰Rosa Peral‰female
3859d84bebdfc10d10506d0a78f66cc7‰Juan Villalonga‰male
2755a55d4a069f740c1a15423b470c92‰Xosé Manuel Núñez Seixas‰unknown
8dc5094d99534f35e9d03483b770e416‰Enfermedades Infecciosas de la Escuela de Higiene‰unknown
